Unnamed: 0,action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value,mtb_strain,mentions_resistance,resistant_to,mutant,mutant_type,checkerboard,mentions_resistance_normalized,resistant_to_normalized,MIC_uM,MIC_uM_median,MIC_uM_mean,MIC_uM_std,mic_log
16134,,,12070384,[],CHEMBL2162675,Antimycobacterial activity against isoniazid-resistant Mycobacterium tuberculosis ATCC 35822 after 7 days by resazurin microtitre assay,F,,,BAO_0002146,BAO_0000218,organism-based format,CC1(C)CCc2c(c3ccccc3c3nc(-c4ccc([N+](=O)[O-])cc4)[nH]c23)O1,,,CHEMBL2157923,Bioorg Med Chem,2012.0,,CHEMBL2158101,,CHEMBL2158101,,0,http://www.openphacts.org/units/Nanomolar,1732948,=,1,1,=,,MIC,nM,,4200.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,uM,UO_0000065,,4.2,ATCC 35822,R,isoniazid,False,False,False,resistant,['isoniazid'],4.2,4.190353428735353,4.190353428735353,0.013642311912863572,-0.6222506543926203
16136,,,12070386,[],CHEMBL2162675,Antimycobacterial activity against isoniazid-resistant Mycobacterium tuberculosis ATCC 35822 after 7 days by resazurin microtitre assay,F,,,BAO_0002146,BAO_0000218,organism-based format,CC1(C)CCc2c(c3ccccc3c3nc(-c4ccccc4[N+](=O)[O-])[nH]c23)O1,,,CHEMBL2157923,Bioorg Med Chem,2012.0,,CHEMBL2158099,,CHEMBL2158099,,0,http://www.openphacts.org/units/Nanomolar,1732946,=,1,1,=,,MIC,nM,,16700.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,uM,UO_0000065,,16.7,ATCC 35822,R,isoniazid,False,False,False,resistant,['isoniazid'],16.7,25.1,25.1,11.879393923933998,-1.3996737214810382
16139,,,12070389,[],CHEMBL2162675,Antimycobacterial activity against isoniazid-resistant Mycobacterium tuberculosis ATCC 35822 after 7 days by resazurin microtitre assay,F,,,BAO_0002146,BAO_0000218,organism-based format,CC1(C)CCc2c(c3ccccc3c3nc(-c4ccc(Cl)cc4)[nH]c23)O1,,,CHEMBL2157923,Bioorg Med Chem,2012.0,,CHEMBL2158096,,CHEMBL2158096,,0,http://www.openphacts.org/units/Nanomolar,1732943,=,1,1,=,,MIC,nM,,17200.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,uM,UO_0000065,,17.2,ATCC 35822,R,isoniazid,False,False,False,resistant,['isoniazid'],17.2,17.2,17.2,0.0,-1.235528446907549
16140,,,12070390,[],CHEMBL2162675,Antimycobacterial activity against isoniazid-resistant Mycobacterium tuberculosis ATCC 35822 after 7 days by resazurin microtitre assay,F,,,BAO_0002146,BAO_0000218,organism-based format,CC1(C)CCc2c(c3ccccc3c3nc(-c4ccc(F)cc4)[nH]c23)O1,,,CHEMBL2157923,Bioorg Med Chem,2012.0,,CHEMBL2158095,,CHEMBL2158095,,0,http://www.openphacts.org/units/Nanomolar,1732942,=,1,1,=,,MIC,nM,,18000.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,uM,UO_0000065,,18.0,ATCC 35822,R,isoniazid,False,False,False,resistant,['isoniazid'],18.0,18.0,18.0,0.0,-1.255272505103306
16141,,,12070391,[],CHEMBL2162675,Antimycobacterial activity against isoniazid-resistant Mycobacterium tuberculosis ATCC 35822 after 7 days by resazurin microtitre assay,F,,,BAO_0002146,BAO_0000218,organism-based format,CC1(C)CCc2c(c3ccccc3c3nc(-c4cccc(F)c4)[nH]c23)O1,,,CHEMBL2157923,Bioorg Med Chem,2012.0,,CHEMBL2158094,,CHEMBL2158094,,0,http://www.openphacts.org/units/Nanomolar,1732941,=,1,1,=,,MIC,nM,,18000.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,uM,UO_0000065,,18.0,ATCC 35822,R,isoniazid,False,False,False,resistant,['isoniazid'],18.0,18.0,13.502246979645035,7.790336751151175,-1.255272505103306
16143,,,12070393,[],CHEMBL2162675,Antimycobacterial activity against isoniazid-resistant Mycobacterium tuberculosis ATCC 35822 after 7 days by resazurin microtitre assay,F,,,BAO_0002146,BAO_0000218,organism-based format,CC1(C)CCc2c(c3ccccc3c3nc(-c4cccc(Br)c4)[nH]c23)O1,,,CHEMBL2157923,Bioorg Med Chem,2012.0,,CHEMBL2158092,,CHEMBL2158092,,0,http://www.openphacts.org/units/Nanomolar,1732939,=,1,1,=,,MIC,nM,,15300.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,uM,UO_0000065,,15.3,ATCC 35822,R,isoniazid,False,False,False,resistant,['isoniazid'],15.3,15.3,11.480573459462363,6.61544082398822,-1.1846914308175989
16144,,,12070394,[],CHEMBL2162675,Antimycobacterial activity against isoniazid-resistant Mycobacterium tuberculosis ATCC 35822 after 7 days by resazurin microtitre assay,F,,,BAO_0002146,BAO_0000218,organism-based format,CC1(C)CCc2c(c3ccccc3c3nc(-c4ccccc4Br)[nH]c23)O1,,,CHEMBL2157923,Bioorg Med Chem,2012.0,,CHEMBL2158091,,CHEMBL2158091,,0,http://www.openphacts.org/units/Nanomolar,1732938,=,1,1,=,,MIC,nM,,15300.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,uM,UO_0000065,,15.3,ATCC 35822,R,isoniazid,False,False,False,resistant,['isoniazid'],15.3,15.3,15.3,0.0,-1.1846914308175989
16145,,,12070395,[],CHEMBL2162675,Antimycobacterial activity against isoniazid-resistant Mycobacterium tuberculosis ATCC 35822 after 7 days by resazurin microtitre assay,F,,,BAO_0002146,BAO_0000218,organism-based format,CC1(C)CCc2c(c3ccccc3c3nc(-c4ccccc4)[nH]c23)O1,,,CHEMBL2157923,Bioorg Med Chem,2012.0,,CHEMBL2158090,,CHEMBL2158090,,0,http://www.openphacts.org/units/Nanomolar,1732937,=,1,1,=,,MIC,nM,,38000.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,uM,UO_0000065,,38.0,ATCC 35822,R,isoniazid,False,False,False,resistant,['isoniazid'],38.0,38.0,38.0,,-1.5797835966168101
16148,,,12070398,[],CHEMBL2162674,Antimycobacterial activity against rifampicin-resistant Mycobacterium tuberculosis ATCC 35338 after 7 days by resazurin microtitre assay,F,,,BAO_0002146,BAO_0000218,organism-based format,CC1Cc2c(c3ccccc3c3nc(-c4ccc([N+](=O)[O-])cc4)oc23)O1,,,CHEMBL2157923,Bioorg Med Chem,2012.0,,CHEMBL2158089,,CHEMBL2158089,,0,http://www.openphacts.org/units/Nanomolar,1732934,=,1,1,=,,MIC,nM,,288700.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,uM,UO_0000065,,288.7,ATCC 35338,R,rifampicin,False,False,False,resistant,['rifampicin'],288.7,288.7,288.7,,-2.4604467838807205
16153,,,12070403,[],CHEMBL2162674,Antimycobacterial activity against rifampicin-resistant Mycobacterium tuberculosis ATCC 35338 after 7 days by resazurin microtitre assay,F,,,BAO_0002146,BAO_0000218,organism-based format,Cc1ccc(-c2nc3c([nH]2)c2c(c4ccccc43)OC(C)(C)C2)cc1,,,CHEMBL2157923,Bioorg Med Chem,2012.0,,CHEMBL2158085,,CHEMBL2158085,,0,http://www.openphacts.org/units/Nanomolar,1732929,=,1,1,=,,MIC,nM,,304500.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,uM,UO_0000065,,304.5,ATCC 35338,R,rifampicin,False,False,False,resistant,['rifampicin'],304.5,304.5,304.5,,-2.4835872969688944
16154,,,12070404,[],CHEMBL2162674,Antimycobacterial activity against rifampicin-resistant Mycobacterium tuberculosis ATCC 35338 after 7 days by resazurin microtitre assay,F,,,BAO_0002146,BAO_0000218,organism-based format,CC1(C)Cc2c(c3ccccc3c3nc(-c4ccccc4)[nH]c23)O1,,,CHEMBL2157923,Bioorg Med Chem,2012.0,,CHEMBL2158084,,CHEMBL2158084,,0,http://www.openphacts.org/units/Nanomolar,1732928,=,1,1,=,,MIC,nM,,318000.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,uM,UO_0000065,,318.0,ATCC 35338,R,rifampicin,False,False,False,resistant,['rifampicin'],318.0,318.0,318.0,,-2.5024271199844326
16234,,,12086988,[],CHEMBL2169378,Antimycobacterial activity against drug-resistant Mycobacterium tuberculosis,F,,,BAO_0002146,BAO_0000218,organism-based format,CC(=O)NC[C@H]1CN(c2ccc(N3CCSCC3)c(F)c2)C(=O)O1,,,CHEMBL2163329,Eur J Med Chem,2012.0,,CHEMBL288149,SUTEZOLID,CHEMBL288149,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1736144,=,1,1,=,,MIC,ug.mL-1,,0.03,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,0.03,drug-resistant Mycobacterium tuberculosis,R,False,False,False,False,resistant,['false'],0.08495672881600043,1.401786025464007,1.401786025464007,1.8622778506498345,-0.14668172614679767
16441,,,12176029,[],CHEMBL2209287,Antimycobacterial activity against rifampicin-resistant Mycobacterium tuberculosis,F,,,BAO_0002146,BAO_0000218,organism-based format,C/C=C(/NC(=O)c1csc(-c2csc(-c3ccc4c(n3)-c3csc(n3)C(C(C)(O)C(C)O)NC(=O)c3csc(n3)C(C(C)C)NC(=O)c3csc(n3)/C(=C/OC)NC(=O)C(C(C)O)NC(=O)c3csc-4n3)n2)n1)C(=O)OC,,,CHEMBL2203104,Eur J Med Chem,2012.0,,CHEMBL2204375,NOCARDITHIOCIN,CHEMBL2204375,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1757131,=,1,1,=,,MIC,ug.mL-1,,0.025,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,0.025,Mycobacterium tuberculosis,R,rifampicin,False,False,False,resistant,['rifampicin'],0.021548213704392964,0.021548213704392964,0.021548213704392964,,1.6665887259895318
17025,,,12473981,[],CHEMBL3057055,Antimycobacterial activity against isoniazid-resistant Mycobacterium tuberculosis H37Rv ATCC 27294 using alamar blue staining by broth microdilution assay,F,,,BAO_0002146,BAO_0000218,organism-based format,Cc1cc(C2=NN(c3ccccc3)C(c3ccco3)C2)ccc1O,,,CHEMBL3045115,Med Chem Res,2006.0,,CHEMBL2262474,,CHEMBL2262474,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1809719,=,1,1,=,,MIC,ug.mL-1,,0.81,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,0.81,H37Rv ATCC 27294,R,isoniazid,False,False,False,resistant,['isoniazid'],2.5460742962725393,2.5460742962725393,2.5460742962725393,,-0.4058710725267513
17026,,,12473982,[],CHEMBL3057055,Antimycobacterial activity against isoniazid-resistant Mycobacterium tuberculosis H37Rv ATCC 27294 using alamar blue staining by broth microdilution assay,F,,,BAO_0002146,BAO_0000218,organism-based format,Cc1cc(C2=NN(c3ccccc3)C(c3cccc([N+](=O)[O-])c3)C2)ccc1O,,,CHEMBL3045115,Med Chem Res,2006.0,,CHEMBL2262473,,CHEMBL2262473,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1809718,=,1,1,=,,MIC,ug.mL-1,,1.96,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,1.96,H37Rv ATCC 27294,R,isoniazid,False,False,False,resistant,['isoniazid'],5.252682974770885,5.252682974770885,5.252682974770885,,-0.7203811897879845
17027,,,12473983,[],CHEMBL3057055,Antimycobacterial activity against isoniazid-resistant Mycobacterium tuberculosis H37Rv ATCC 27294 using alamar blue staining by broth microdilution assay,F,,,BAO_0002146,BAO_0000218,organism-based format,Cc1cc(C2=NN(c3ccccc3)C(c3c(Cl)cccc3Cl)C2)ccc1O,,,CHEMBL3045115,Med Chem Res,2006.0,,CHEMBL2262472,,CHEMBL2262472,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1809717,=,1,1,=,,MIC,ug.mL-1,,0.92,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,0.92,H37Rv ATCC 27294,R,isoniazid,False,False,False,resistant,['isoniazid'],2.322765315100215,2.322765315100215,2.322765315100215,,-0.36600533226870446
17028,,,12473984,[],CHEMBL3057055,Antimycobacterial activity against isoniazid-resistant Mycobacterium tuberculosis H37Rv ATCC 27294 using alamar blue staining by broth microdilution assay,F,,,BAO_0002146,BAO_0000218,organism-based format,Cc1cc(C2=NN(c3ccccc3)C(c3ccccc3Cl)C2)ccc1O,,,CHEMBL3045115,Med Chem Res,2006.0,,CHEMBL2262471,,CHEMBL2262471,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1809716,=,1,1,=,,MIC,ug.mL-1,,1.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,1.0,H37Rv ATCC 27294,R,isoniazid,False,False,False,resistant,['isoniazid'],2.7615262654494876,2.7615262654494876,2.7615262654494876,,-0.44114917824429856
17029,,,12473985,[],CHEMBL3057055,Antimycobacterial activity against isoniazid-resistant Mycobacterium tuberculosis H37Rv ATCC 27294 using alamar blue staining by broth microdilution assay,F,,,BAO_0002146,BAO_0000218,organism-based format,Cc1cc(C2=NN(c3ccccc3)C(c3ccc(F)cc3)C2)ccc1O,,,CHEMBL3045115,Med Chem Res,2006.0,,CHEMBL2262470,,CHEMBL2262470,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1809715,=,1,1,=,,MIC,ug.mL-1,,0.62,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,0.62,H37Rv ATCC 27294,R,isoniazid,False,False,False,resistant,['isoniazid'],1.7911406295767713,1.7911406295767713,1.7911406295767713,,-0.25312968537528197
17030,,,12473986,[],CHEMBL3057055,Antimycobacterial activity against isoniazid-resistant Mycobacterium tuberculosis H37Rv ATCC 27294 using alamar blue staining by broth microdilution assay,F,,,BAO_0002146,BAO_0000218,organism-based format,COc1cc(C2CC(c3ccc(O)c(C)c3)=NN2c2ccccc2)cc(OC)c1OC,,,CHEMBL3045115,Med Chem Res,2006.0,,CHEMBL2262469,,CHEMBL2262469,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1809714,=,1,1,=,,MIC,ug.mL-1,,1.86,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,1.86,H37Rv ATCC 27294,R,isoniazid,False,False,False,resistant,['isoniazid'],4.44774696498792,4.44774696498792,4.44774696498792,,-0.6481400720013126
17031,,,12473987,[],CHEMBL3057055,Antimycobacterial activity against isoniazid-resistant Mycobacterium tuberculosis H37Rv ATCC 27294 using alamar blue staining by broth microdilution assay,F,,,BAO_0002146,BAO_0000218,organism-based format,COc1ccc(C2CC(c3ccc(O)c(C)c3)=NN2c2ccccc2)cc1OC,,,CHEMBL3045115,Med Chem Res,2006.0,,CHEMBL2262468,,CHEMBL2262468,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1809713,=,1,1,=,,MIC,ug.mL-1,,1.16,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,1.16,H37Rv ATCC 27294,R,isoniazid,False,False,False,resistant,['isoniazid'],2.9883144593710425,2.9883144593710425,2.9883144593710425,,-0.4754262962169464
17032,,,12473988,[],CHEMBL3057055,Antimycobacterial activity against isoniazid-resistant Mycobacterium tuberculosis H37Rv ATCC 27294 using alamar blue staining by broth microdilution assay,F,,,BAO_0002146,BAO_0000218,organism-based format,Cc1cc(C2=NN(c3ccccc3)C(c3ccccc3)C2)ccc1O,,,CHEMBL3045115,Med Chem Res,2006.0,,CHEMBL2262467,,CHEMBL2262467,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1809712,=,1,1,=,,MIC,ug.mL-1,,1.6,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,1.6,H37Rv ATCC 27294,R,isoniazid,False,False,False,resistant,['isoniazid'],4.875706609060589,4.875706609060589,4.875706609060589,,-0.6880375644812952
17033,,,12473989,[],CHEMBL3057055,Antimycobacterial activity against isoniazid-resistant Mycobacterium tuberculosis H37Rv ATCC 27294 using alamar blue staining by broth microdilution assay,F,,,BAO_0002146,BAO_0000218,organism-based format,Cc1cc(C2=NN(c3ccccc3)C(c3ccc(N(C)C)cc3)C2)ccc1O,,,CHEMBL3045115,Med Chem Res,2006.0,,CHEMBL2262466,,CHEMBL2262466,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1809711,=,1,1,=,,MIC,ug.mL-1,,0.84,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,0.84,H37Rv ATCC 27294,R,isoniazid,False,False,False,resistant,['isoniazid'],2.262932482832703,2.262932482832703,2.262932482832703,,-0.3546715964776543
17034,,,12473990,[],CHEMBL3057055,Antimycobacterial activity against isoniazid-resistant Mycobacterium tuberculosis H37Rv ATCC 27294 using alamar blue staining by broth microdilution assay,F,,,BAO_0002146,BAO_0000218,organism-based format,Cc1cc(C2=NN(c3ccccc3)C(c3ccc(Cl)cc3)C2)ccc1O,,,CHEMBL3045115,Med Chem Res,2006.0,,CHEMBL2262465,,CHEMBL2262465,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1809710,=,1,1,=,,MIC,ug.mL-1,,1.24,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,1.24,H37Rv ATCC 27294,R,isoniazid,False,False,False,resistant,['isoniazid'],3.4242925691573647,3.4242925691573647,3.4242925691573647,,-0.5345708634065336
17035,,,12473991,[],CHEMBL3057055,Antimycobacterial activity against isoniazid-resistant Mycobacterium tuberculosis H37Rv ATCC 27294 using alamar blue staining by broth microdilution assay,F,,,BAO_0002146,BAO_0000218,organism-based format,COc1ccc(C2CC(c3ccc(O)c(C)c3)=NN2c2ccccc2)cc1,,,CHEMBL3045115,Med Chem Res,2006.0,,CHEMBL2262464,,CHEMBL2262464,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1809709,=,1,1,=,,MIC,ug.mL-1,,1.45,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,1.45,H37Rv ATCC 27294,R,isoniazid,False,False,False,resistant,['isoniazid'],4.0483780852402065,4.0483780852402065,4.0483780852402065,,-0.607281065261039
17076,,,12483677,[],CHEMBL3054065,Antimicrobial activity against INH-resistant Mycobacterium tuberculosis,F,,,BAO_0002146,BAO_0000218,organism-based format,O=C(NNC(=S)Nc1ccccc1C(F)(F)F)c1ccncc1,,,CHEMBL3044970,Med Chem Res,2012.0,,CHEMBL2260339,,CHEMBL2260339,,0,http://www.openphacts.org/units/Nanomolar,1806039,=,1,1,=,,MIC,nM,,580.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,uM,UO_0000065,,0.58,Mycobacterium tuberculosis,R,INH,False,False,False,resistant,['inh'],0.58,0.58,0.58,,0.23657200643706275
17084,,,12483687,[],CHEMBL3054065,Antimicrobial activity against INH-resistant Mycobacterium tuberculosis,F,,,BAO_0002146,BAO_0000218,organism-based format,COc1cc(C2=NN(C(=O)c3ccncc3)C(c3ccc(O)cc3)C2)ccc1OCC(=O)O,,,CHEMBL3044970,Med Chem Res,2012.0,,CHEMBL2260332,,CHEMBL2260332,,0,http://www.openphacts.org/units/Nanomolar,1806032,=,1,1,=,,MIC,nM,,120.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,uM,UO_0000065,,0.12,Mycobacterium tuberculosis,R,INH,False,False,False,resistant,['inh'],0.12,0.12,0.12,,0.9208187539523752
18426,,,13337440,[],CHEMBL2395021,Antitubercular activity against rifampicin-resistant Mycobacterium tuberculosis assessed as growth inhibition after 2 to 3 weeks by broth microdilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,CC(=O)NC[C@H]1CN(c2ccc(N3CCN(Cc4cc(-c5ccc(C(C)C)cc5)n(-c5ccc(F)cc5F)c4C)CC3)c(F)c2)C(=O)O1,,,CHEMBL2390903,Eur J Med Chem,2013.0,,CHEMBL2393480,,CHEMBL2393480,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1901767,=,1,1,=,,MIC,ug.mL-1,,4.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,4.0,Mycobacterium tuberculosis,R,rifampicin,False,False,False,resistant,['rifampicin'],6.066964194959001,6.066964194959001,6.066964194959001,,-0.7829714319017514
18427,,,13337441,[],CHEMBL2395021,Antitubercular activity against rifampicin-resistant Mycobacterium tuberculosis assessed as growth inhibition after 2 to 3 weeks by broth microdilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,CC(=O)NC[C@H]1CN(c2ccc(N3CCN(Cc4cc(-c5cccc(Cl)c5)n(-c5ccccc5F)c4C)CC3)c(F)c2)C(=O)O1,,,CHEMBL2390903,Eur J Med Chem,2013.0,,CHEMBL2393479,,CHEMBL2393479,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1901766,=,1,1,=,,MIC,ug.mL-1,,8.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,8.0,Mycobacterium tuberculosis,R,rifampicin,False,False,False,resistant,['rifampicin'],12.63360383343733,12.63360383343733,12.63360383343733,,-1.1015272540962877
18428,,,13337442,[],CHEMBL2395021,Antitubercular activity against rifampicin-resistant Mycobacterium tuberculosis assessed as growth inhibition after 2 to 3 weeks by broth microdilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,CC(=O)NC[C@H]1CN(c2ccc(N3CCN(Cc4cc(-c5ccc(F)cc5F)n(-c5cc(F)ccc5Br)c4C)CC3)c(F)c2)C(=O)O1,,,CHEMBL2390903,Eur J Med Chem,2013.0,,CHEMBL2393488,,CHEMBL2393488,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1901777,=,1,1,=,,MIC,ug.mL-1,,8.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,8.0,Mycobacterium tuberculosis,R,rifampicin,False,False,False,resistant,['rifampicin'],11.217640291158059,11.217640291158059,11.217640291158059,,-1.0499015096555075
18434,,,13337448,[],CHEMBL2395021,Antitubercular activity against rifampicin-resistant Mycobacterium tuberculosis assessed as growth inhibition after 2 to 3 weeks by broth microdilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,Cc1ccccc1-c1cc(CN2CCN(c3ccc(N4C[C@H](Cn5cc(-c6cncn6C)nn5)OC4=O)cc3F)CC2)c(C)n1-c1ccc(F)cc1,,,CHEMBL2390903,Eur J Med Chem,2013.0,,CHEMBL2393482,,CHEMBL2393482,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1901771,=,1,1,=,,MIC,ug.mL-1,,4.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,4.0,Mycobacterium tuberculosis,R,rifampicin,False,False,False,resistant,['rifampicin'],5.687315829477834,5.687315829477834,5.687315829477834,,-0.7549073462741281
18435,,,13337449,[],CHEMBL2395021,Antitubercular activity against rifampicin-resistant Mycobacterium tuberculosis assessed as growth inhibition after 2 to 3 weeks by broth microdilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,Cc1ccccc1-c1cc(CN2CCN(c3ccc(N4C[C@H](Cn5cc(-c6cncn6C)nn5)OC4=O)cc3F)CC2)c(C)n1-c1ccc(F)c(F)c1,,,CHEMBL2390903,Eur J Med Chem,2013.0,,CHEMBL2393496,,CHEMBL2393496,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1901785,=,1,1,=,,MIC,ug.mL-1,,8.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,8.0,Mycobacterium tuberculosis,R,rifampicin,False,False,False,resistant,['rifampicin'],11.090930914060973,11.090930914060973,11.090930914060973,,-1.0449680000600992
18436,,,13337450,[],CHEMBL2395021,Antitubercular activity against rifampicin-resistant Mycobacterium tuberculosis assessed as growth inhibition after 2 to 3 weeks by broth microdilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,Cc1c(CN2CCN(c3ccc(N4C[C@H](Cn5cc(-c6cncn6C)nn5)OC4=O)cc3F)CC2)cc(-c2ccc(F)cc2F)n1-c1ccc(F)cc1,,,CHEMBL2390903,Eur J Med Chem,2013.0,,CHEMBL2393495,,CHEMBL2393495,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1901784,=,1,1,=,,MIC,ug.mL-1,,8.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,8.0,Mycobacterium tuberculosis,R,rifampicin,False,False,False,resistant,['rifampicin'],11.030147009568813,11.030147009568813,11.030147009568813,,-1.0425813007465419
18437,,,13337451,[],CHEMBL2395021,Antitubercular activity against rifampicin-resistant Mycobacterium tuberculosis assessed as growth inhibition after 2 to 3 weeks by broth microdilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,Cc1c(CN2CCN(c3ccc(N4C[C@H](Cn5cc(-c6cncn6C)nn5)OC4=O)cc3F)CC2)cc(-c2ccc(C(C)C)cc2)n1-c1ccc(F)cc1F,,,CHEMBL2390903,Eur J Med Chem,2013.0,,CHEMBL2393494,,CHEMBL2393494,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1901783,=,1,1,=,,MIC,ug.mL-1,,8.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,ug ml-1,UO_0000274,,8.0,Mycobacterium tuberculosis,R,rifampicin,False,False,False,resistant,['rifampicin'],10.676042278113695,10.676042278113695,10.676042278113695,,-1.0284102849651446
