Unnamed: 0,action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value,mtb_strain,mentions_resistance,resistant_to,mutant,mutant_type,checkerboard,mentions_resistance_normalized,resistant_to_normalized,MIC_uM,MIC_uM_median,MIC_uM_mean,MIC_uM_std,mic_log
39306,,,22802787,[],CHEMBL4711801,Antitubercular activity against isoniazid/rifampicin multidrug-resistant Mycobacterium tuberculosis FJ05120 clinical isolates assessed as bacterial growth inhibition by MABA,F,,,BAO_0002146,BAO_0000218,organism-based format,Cc1ccc2oc(NC(=O)c3snnc3C)nc2c1,,,CHEMBL4706616,Eur J Med Chem,2021.0,,CHEMBL4763046,,CHEMBL4763046,,0,http://www.openphacts.org/units/Nanomolar,3541019,=,1,1,=,,MIC,nM,,7290.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,uM,UO_0000065,,7.29,FJ05120 clinical isolates,mdr,isoniazid/rifampicin,False,False,False,MDR,"('isoniazid', 'rifampicin')",7.29,7.29,7.29,0.0,-0.8627275283179746
39307,,,22802788,[],CHEMBL4711801,Antitubercular activity against isoniazid/rifampicin multidrug-resistant Mycobacterium tuberculosis FJ05120 clinical isolates assessed as bacterial growth inhibition by MABA,F,,,BAO_0002146,BAO_0000218,organism-based format,Cc1nnsc1C(=O)Nc1nc2cc(C(C)(C)C)ccc2o1,,,CHEMBL4706616,Eur J Med Chem,2021.0,,CHEMBL4756546,,CHEMBL4756546,,0,http://www.openphacts.org/units/Nanomolar,3541020,=,1,1,=,,MIC,nM,,400.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,uM,UO_0000065,,0.4,FJ05120 clinical isolates,mdr,isoniazid/rifampicin,False,False,False,MDR,"('isoniazid', 'rifampicin')",0.4,0.4,0.4,0.0,0.3979400086720376
39308,,,22802789,[],CHEMBL4711801,Antitubercular activity against isoniazid/rifampicin multidrug-resistant Mycobacterium tuberculosis FJ05120 clinical isolates assessed as bacterial growth inhibition by MABA,F,,,BAO_0002146,BAO_0000218,organism-based format,Cc1nnsc1C(=O)Nc1nc2c(Br)cccc2o1,,,CHEMBL4706616,Eur J Med Chem,2021.0,,CHEMBL4782645,,CHEMBL4782645,,0,http://www.openphacts.org/units/Nanomolar,3541021,=,1,1,=,,MIC,nM,,740.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,uM,UO_0000065,,0.74,FJ05120 clinical isolates,mdr,isoniazid/rifampicin,False,False,False,MDR,"('isoniazid', 'rifampicin')",0.74,0.74,0.74,0.0,0.13076828026902382
39309,,,22802790,[],CHEMBL4711801,Antitubercular activity against isoniazid/rifampicin multidrug-resistant Mycobacterium tuberculosis FJ05120 clinical isolates assessed as bacterial growth inhibition by MABA,F,,,BAO_0002146,BAO_0000218,organism-based format,Cc1nnsc1C(=O)Nc1nc2ccc(Cl)cc2o1,,,CHEMBL4706616,Eur J Med Chem,2021.0,,CHEMBL4744453,,CHEMBL4744453,,0,http://www.openphacts.org/units/Nanomolar,3541022,=,1,1,=,,MIC,nM,,420.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,uM,UO_0000065,,0.42,FJ05120 clinical isolates,mdr,isoniazid/rifampicin,False,False,False,MDR,"('isoniazid', 'rifampicin')",0.42,0.635,0.635,0.3040559159102154,0.1972262747080243
39310,,,22802791,[],CHEMBL4711801,Antitubercular activity against isoniazid/rifampicin multidrug-resistant Mycobacterium tuberculosis FJ05120 clinical isolates assessed as bacterial growth inhibition by MABA,F,,,BAO_0002146,BAO_0000218,organism-based format,Cc1nnsc1C(=O)Nc1nc2ccc(C(C)(C)C)cc2o1,,,CHEMBL4706616,Eur J Med Chem,2021.0,,CHEMBL4800167,,CHEMBL4800167,,0,http://www.openphacts.org/units/Nanomolar,3541023,=,1,1,=,,MIC,nM,,6320.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,uM,UO_0000065,,6.32,FJ05120 clinical isolates,mdr,isoniazid/rifampicin,False,False,False,MDR,"('isoniazid', 'rifampicin')",6.32,6.32,6.32,0.0,-0.800717078282385
39311,,,22802792,[],CHEMBL4711801,Antitubercular activity against isoniazid/rifampicin multidrug-resistant Mycobacterium tuberculosis FJ05120 clinical isolates assessed as bacterial growth inhibition by MABA,F,,,BAO_0002146,BAO_0000218,organism-based format,COC(=O)c1ccc2oc(NC(=O)c3snnc3C)nc2c1,,,CHEMBL4706616,Eur J Med Chem,2021.0,,CHEMBL4763410,,CHEMBL4763410,,0,http://www.openphacts.org/units/Nanomolar,3541024,=,1,1,=,,MIC,nM,,1570.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,uM,UO_0000065,,1.57,FJ05120 clinical isolates,mdr,isoniazid/rifampicin,False,False,False,MDR,"('isoniazid', 'rifampicin')",1.57,2.355,2.355,1.1101576464628797,-0.371990911464915
39312,,,22802793,[],CHEMBL4711801,Antitubercular activity against isoniazid/rifampicin multidrug-resistant Mycobacterium tuberculosis FJ05120 clinical isolates assessed as bacterial growth inhibition by MABA,F,,,BAO_0002146,BAO_0000218,organism-based format,Cc1nnsc1C(=O)Nc1nc2ncccc2o1,,,CHEMBL4706616,Eur J Med Chem,2021.0,,CHEMBL4796891,,CHEMBL4796891,,0,http://www.openphacts.org/units/Nanomolar,3541025,=,1,1,=,,MIC,nM,,3830.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,uM,UO_0000065,,3.83,FJ05120 clinical isolates,mdr,isoniazid/rifampicin,False,False,False,MDR,"('isoniazid', 'rifampicin')",3.83,5.745,5.745,2.708218971944477,-0.759290033024304
39313,,,22802794,[],CHEMBL4711801,Antitubercular activity against isoniazid/rifampicin multidrug-resistant Mycobacterium tuberculosis FJ05120 clinical isolates assessed as bacterial growth inhibition by MABA,F,,,BAO_0002146,BAO_0000218,organism-based format,Cc1nnsc1C(=O)Nc1nc2ccccc2s1,,,CHEMBL4706616,Eur J Med Chem,2021.0,,CHEMBL4786475,,CHEMBL4786475,,0,http://www.openphacts.org/units/Nanomolar,3541026,=,1,1,=,,MIC,nM,,57900.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,uM,UO_0000065,,57.9,FJ05120 clinical isolates,mdr,isoniazid/rifampicin,False,False,False,MDR,"('isoniazid', 'rifampicin')",57.9,57.9,57.9,0.0,-1.7626785637274363
39314,,,22802795,[],CHEMBL4711801,Antitubercular activity against isoniazid/rifampicin multidrug-resistant Mycobacterium tuberculosis FJ05120 clinical isolates assessed as bacterial growth inhibition by MABA,F,,,BAO_0002146,BAO_0000218,organism-based format,Cc1nnsc1C(=O)Nc1nc2ccccc2[nH]1,,,CHEMBL4706616,Eur J Med Chem,2021.0,,CHEMBL4780494,,CHEMBL4780494,,0,http://www.openphacts.org/units/Nanomolar,3541027,=,1,1,=,,MIC,nM,,30850.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,uM,UO_0000065,,30.85,FJ05120 clinical isolates,mdr,isoniazid/rifampicin,False,False,False,MDR,"('isoniazid', 'rifampicin')",30.85,30.85,30.85,0.0,-1.4892551683692605
39315,,,22802796,[],CHEMBL4711801,Antitubercular activity against isoniazid/rifampicin multidrug-resistant Mycobacterium tuberculosis FJ05120 clinical isolates assessed as bacterial growth inhibition by MABA,F,,,BAO_0002146,BAO_0000218,organism-based format,O=C(Nc1nc2ccccc2o1)c1ccco1,,,CHEMBL4706616,Eur J Med Chem,2021.0,,CHEMBL4756298,,CHEMBL4756298,,0,http://www.openphacts.org/units/Nanomolar,3541014,=,1,1,=,,MIC,nM,,70110.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,uM,UO_0000065,,70.11,FJ05120 clinical isolates,mdr,isoniazid/rifampicin,False,False,False,MDR,"('isoniazid', 'rifampicin')",70.11,52.585,52.585,24.78409268058849,-1.720861878255128
39316,,,22802797,[],CHEMBL4711801,Antitubercular activity against isoniazid/rifampicin multidrug-resistant Mycobacterium tuberculosis FJ05120 clinical isolates assessed as bacterial growth inhibition by MABA,F,,,BAO_0002146,BAO_0000218,organism-based format,O=C(Nc1nc2ccccc2o1)c1cccs1,,,CHEMBL4706616,Eur J Med Chem,2021.0,,CHEMBL4784952,,CHEMBL4784952,,0,http://www.openphacts.org/units/Nanomolar,3541028,=,1,1,=,,MIC,nM,,32750.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,uM,UO_0000065,,32.75,FJ05120 clinical isolates,mdr,isoniazid/rifampicin,False,False,False,MDR,"('isoniazid', 'rifampicin')",32.75,32.75,32.75,0.0,-1.515211304327802
39317,,,22802798,[],CHEMBL4711801,Antitubercular activity against isoniazid/rifampicin multidrug-resistant Mycobacterium tuberculosis FJ05120 clinical isolates assessed as bacterial growth inhibition by MABA,F,,,BAO_0002146,BAO_0000218,organism-based format,O=C(Nc1nc2ccccc2o1)c1ccc(Cl)s1,,,CHEMBL4706616,Eur J Med Chem,2021.0,,CHEMBL4742106,,CHEMBL4742106,,0,http://www.openphacts.org/units/Nanomolar,3541029,=,1,1,=,,MIC,nM,,14350.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,uM,UO_0000065,,14.35,FJ05120 clinical isolates,mdr,isoniazid/rifampicin,False,False,False,MDR,"('isoniazid', 'rifampicin')",14.35,14.35,14.35,0.0,-1.1568519010700111
39318,,,22802799,[],CHEMBL4711801,Antitubercular activity against isoniazid/rifampicin multidrug-resistant Mycobacterium tuberculosis FJ05120 clinical isolates assessed as bacterial growth inhibition by MABA,F,,,BAO_0002146,BAO_0000218,organism-based format,O=C(Nc1nc2ccccc2o1)c1ccccc1,,,CHEMBL4706616,Eur J Med Chem,2021.0,,CHEMBL4800304,,CHEMBL4800304,,0,http://www.openphacts.org/units/Nanomolar,3541030,=,1,1,=,,MIC,nM,,537250.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,uM,UO_0000065,,537.25,FJ05120 clinical isolates,mdr,isoniazid/rifampicin,False,False,False,MDR,"('isoniazid', 'rifampicin')",537.25,537.25,537.25,0.0,-2.730176424163481
39319,,,22802800,[],CHEMBL4711801,Antitubercular activity against isoniazid/rifampicin multidrug-resistant Mycobacterium tuberculosis FJ05120 clinical isolates assessed as bacterial growth inhibition by MABA,F,,,BAO_0002146,BAO_0000218,organism-based format,Cc1nnsc1C(=O)Nc1nc2cc(-c3ccccn3)ccc2o1,,,CHEMBL4706616,Eur J Med Chem,2021.0,,CHEMBL4760564,,CHEMBL4760564,,0,http://www.openphacts.org/units/Nanomolar,3541031,=,1,1,=,,MIC,nM,,370.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,uM,UO_0000065,,0.37,FJ05120 clinical isolates,mdr,isoniazid/rifampicin,False,False,False,MDR,"('isoniazid', 'rifampicin')",0.37,0.37,0.37,0.0,0.431798275933005
39320,,,22802801,[],CHEMBL4711801,Antitubercular activity against isoniazid/rifampicin multidrug-resistant Mycobacterium tuberculosis FJ05120 clinical isolates assessed as bacterial growth inhibition by MABA,F,,,BAO_0002146,BAO_0000218,organism-based format,Cc1nnsc1C(=O)Nc1nc2c(-c3ccccn3)cccc2o1,,,CHEMBL4706616,Eur J Med Chem,2021.0,,CHEMBL4743177,,CHEMBL4743177,,0,http://www.openphacts.org/units/Nanomolar,3541032,=,1,1,=,,MIC,nM,,23710.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,uM,UO_0000065,,23.71,FJ05120 clinical isolates,mdr,isoniazid/rifampicin,False,False,False,MDR,"('isoniazid', 'rifampicin')",23.71,35.57,35.57,16.772572849744908,-1.5510838651857803
39321,,,22802802,[],CHEMBL4711801,Antitubercular activity against isoniazid/rifampicin multidrug-resistant Mycobacterium tuberculosis FJ05120 clinical isolates assessed as bacterial growth inhibition by MABA,F,,,BAO_0002146,BAO_0000218,organism-based format,Cc1nnsc1C(=O)Nc1nc2cc(-c3cccnc3)ccc2o1,,,CHEMBL4706616,Eur J Med Chem,2021.0,,CHEMBL4742849,,CHEMBL4742849,,0,http://www.openphacts.org/units/Nanomolar,3541033,=,1,1,=,,MIC,nM,,1480.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,uM,UO_0000065,,1.48,FJ05120 clinical isolates,mdr,isoniazid/rifampicin,False,False,False,MDR,"('isoniazid', 'rifampicin')",1.48,2.2199999999999998,2.2199999999999998,1.0465180361560906,-0.34635297445063856
39322,,,22802803,[],CHEMBL4711801,Antitubercular activity against isoniazid/rifampicin multidrug-resistant Mycobacterium tuberculosis FJ05120 clinical isolates assessed as bacterial growth inhibition by MABA,F,,,BAO_0002146,BAO_0000218,organism-based format,Cc1nnsc1C(=O)Nc1nc2cc(-c3ccncc3)ccc2o1,,,CHEMBL4706616,Eur J Med Chem,2021.0,,CHEMBL4796027,,CHEMBL4796027,,0,http://www.openphacts.org/units/Nanomolar,3541034,=,1,1,=,,MIC,nM,,740.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,uM,UO_0000065,,0.74,FJ05120 clinical isolates,mdr,isoniazid/rifampicin,False,False,False,MDR,"('isoniazid', 'rifampicin')",0.74,1.1099999999999999,1.1099999999999999,0.5232590180780453,-0.045322978786657385
39323,,,22802804,[],CHEMBL4711801,Antitubercular activity against isoniazid/rifampicin multidrug-resistant Mycobacterium tuberculosis FJ05120 clinical isolates assessed as bacterial growth inhibition by MABA,F,,,BAO_0002146,BAO_0000218,organism-based format,COC(=O)c1ccc(-c2ccc3oc(NC(=O)c4snnc4C)nc3c2)cc1,,,CHEMBL4706616,Eur J Med Chem,2021.0,,CHEMBL4756035,,CHEMBL4756035,,0,http://www.openphacts.org/units/Nanomolar,3541035,=,1,1,=,,MIC,nM,,630.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,uM,UO_0000065,,0.63,FJ05120 clinical isolates,mdr,isoniazid/rifampicin,False,False,False,MDR,"('isoniazid', 'rifampicin')",0.63,0.63,0.63,0.0,0.2006594505464183
39324,,,22802805,[],CHEMBL4711801,Antitubercular activity against isoniazid/rifampicin multidrug-resistant Mycobacterium tuberculosis FJ05120 clinical isolates assessed as bacterial growth inhibition by MABA,F,,,BAO_0002146,BAO_0000218,organism-based format,Cc1nnsc1C(=O)Nc1nc2cc(-c3cnn(C)c3)ccc2o1,,,CHEMBL4706616,Eur J Med Chem,2021.0,,CHEMBL4762123,,CHEMBL4762123,,0,http://www.openphacts.org/units/Nanomolar,3541036,=,1,1,=,,MIC,nM,,730.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,uM,UO_0000065,,0.73,FJ05120 clinical isolates,mdr,isoniazid/rifampicin,False,False,False,MDR,"('isoniazid', 'rifampicin')",0.73,1.1,1.1,0.5232590180780451,-0.04139268515822508
39325,,,22802806,[],CHEMBL4711801,Antitubercular activity against isoniazid/rifampicin multidrug-resistant Mycobacterium tuberculosis FJ05120 clinical isolates assessed as bacterial growth inhibition by MABA,F,,,BAO_0002146,BAO_0000218,organism-based format,Cc1nnsc1C(=O)Nc1nc2cc(N3CCOCC3)ccc2o1,,,CHEMBL4706616,Eur J Med Chem,2021.0,,CHEMBL4778804,,CHEMBL4778804,,0,http://www.openphacts.org/units/Nanomolar,3541037,=,1,1,=,,MIC,nM,,23160.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,uM,UO_0000065,,23.16,FJ05120 clinical isolates,mdr,isoniazid/rifampicin,False,False,False,MDR,"('isoniazid', 'rifampicin')",23.16,23.16,23.16,0.0,-1.3647385550553985
39326,,,22802807,[],CHEMBL4711801,Antitubercular activity against isoniazid/rifampicin multidrug-resistant Mycobacterium tuberculosis FJ05120 clinical isolates assessed as bacterial growth inhibition by MABA,F,,,BAO_0002146,BAO_0000218,organism-based format,Cc1nnsc1C(=O)Nc1nc2c(OCc3ccccn3)cccc2o1,,,CHEMBL4706616,Eur J Med Chem,2021.0,,CHEMBL4754072,,CHEMBL4754072,,0,http://www.openphacts.org/units/Nanomolar,3541038,=,1,1,=,,MIC,nM,,2720.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,uM,UO_0000065,,2.72,FJ05120 clinical isolates,mdr,isoniazid/rifampicin,False,False,False,MDR,"('isoniazid', 'rifampicin')",2.72,4.08,4.08,1.9233304448274096,-0.6106601630898799
39327,,,22802808,[],CHEMBL4711801,Antitubercular activity against isoniazid/rifampicin multidrug-resistant Mycobacterium tuberculosis FJ05120 clinical isolates assessed as bacterial growth inhibition by MABA,F,,,BAO_0002146,BAO_0000218,organism-based format,Cc1nnsc1C(=O)Nc1nc2c(Oc3ncccn3)cccc2o1,,,CHEMBL4706616,Eur J Med Chem,2021.0,,CHEMBL4746810,,CHEMBL4746810,,0,http://www.openphacts.org/units/Nanomolar,3541039,=,1,1,=,,MIC,nM,,5640.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,uM,UO_0000065,,5.64,FJ05120 clinical isolates,mdr,isoniazid/rifampicin,False,False,False,MDR,"('isoniazid', 'rifampicin')",5.64,4.2299999999999995,4.2299999999999995,1.9940411229460637,-0.6263403673750423
39328,,,22802809,[],CHEMBL4711801,Antitubercular activity against isoniazid/rifampicin multidrug-resistant Mycobacterium tuberculosis FJ05120 clinical isolates assessed as bacterial growth inhibition by MABA,F,,,BAO_0002146,BAO_0000218,organism-based format,Cc1nnsc1C(=O)Nc1nc2c(ccc3ccccc32)o1,,,CHEMBL4706616,Eur J Med Chem,2021.0,,CHEMBL4780769,,CHEMBL4780769,,0,http://www.openphacts.org/units/Nanomolar,3541040,=,1,1,=,,MIC,nM,,103120.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,uM,UO_0000065,,103.12,FJ05120 clinical isolates,mdr,isoniazid/rifampicin,False,False,False,MDR,"('isoniazid', 'rifampicin')",103.12,103.12,103.12,0.0,-2.013342904345347
39329,,,22802810,[],CHEMBL4711801,Antitubercular activity against isoniazid/rifampicin multidrug-resistant Mycobacterium tuberculosis FJ05120 clinical isolates assessed as bacterial growth inhibition by MABA,F,,,BAO_0002146,BAO_0000218,organism-based format,Cc1nnsc1C(=O)Nc1nc2c(ccc3cccnc32)o1,,,CHEMBL4706616,Eur J Med Chem,2021.0,,CHEMBL4743285,,CHEMBL4743285,,0,http://www.openphacts.org/units/Nanomolar,3541041,=,1,1,=,,MIC,nM,,6420.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,uM,UO_0000065,,6.42,FJ05120 clinical isolates,mdr,isoniazid/rifampicin,False,False,False,MDR,"('isoniazid', 'rifampicin')",6.42,16.06,16.06,13.633018741276635,-1.205745540942662
39330,,,22802811,[],CHEMBL4711801,Antitubercular activity against isoniazid/rifampicin multidrug-resistant Mycobacterium tuberculosis FJ05120 clinical isolates assessed as bacterial growth inhibition by MABA,F,,,BAO_0002146,BAO_0000218,organism-based format,Cc1nnsc1C(=O)Nc1nc2c(ccc3ncccc32)o1,,,CHEMBL4706616,Eur J Med Chem,2021.0,,CHEMBL4800095,,CHEMBL4800095,,0,http://www.openphacts.org/units/Nanomolar,3541042,=,1,1,=,,MIC,nM,,25700.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,uM,UO_0000065,,25.7,FJ05120 clinical isolates,mdr,isoniazid/rifampicin,False,False,False,MDR,"('isoniazid', 'rifampicin')",25.7,25.7,25.7,0.0,-1.4099331233312946
39897,,,22974116,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Time_Lower', 'standard_units': 'day', 'standard_value': '7.0', 'text_value': None, 'type': 'Time_Lower', 'units': 'day', 'value': '7.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Time_Upper', 'standard_units': 'day', 'standard_value': '14.0', 'text_value': None, 'type': 'Time_Upper', 'units': 'day', 'value': '14.0'}]",CHEMBL4771270,Antimycobacterial activity against isoniazid/rifampicin/ethambutol/pyrazinamide/streptomycin/kanamycin/para-aminosalicylic acid/prothionamide multidrug-resistant Mycobacterium tuberculosis assessed as inhibition of bacterial growth under 7H9 medium condition after 7 to 14 days in presence of tylo-xapol by broth microdilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,CCCCCCCCCCCC(=O)NS(=O)(=O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,,,CHEMBL4765357,Eur J Med Chem,2020.0,,CHEMBL1213367,,CHEMBL1213367,,0,http://www.openphacts.org/units/Nanomolar,3567673,=,1,1,=,,MIC,nM,,12500.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,uM,UO_0000065,,12.5,multidrug-resistant Mycobacterium tuberculosis,mdr,"isoniazid, rifampicin, ethambutol, pyrazinamide, streptomycin, kanamycin, para-aminosalicylic acid, prothionamide",False,False,False,MDR,"('ethambutol', 'isoniazid', 'kanamycin', 'para-aminosalicylic acid', 'prothionamide', 'pyrazinamide', 'rifampicin', 'streptomycin')",12.5,12.5,10.764444444444443,6.462633192265964,-1.0969100130080565
39898,,,22974117,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Time_Lower', 'standard_units': 'day', 'standard_value': '7.0', 'text_value': None, 'type': 'Time_Lower', 'units': 'day', 'value': '7.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Time_Upper', 'standard_units': 'day', 'standard_value': '14.0', 'text_value': None, 'type': 'Time_Upper', 'units': 'day', 'value': '14.0'}]",CHEMBL4771270,Antimycobacterial activity against isoniazid/rifampicin/ethambutol/pyrazinamide/streptomycin/kanamycin/para-aminosalicylic acid/prothionamide multidrug-resistant Mycobacterium tuberculosis assessed as inhibition of bacterial growth under 7H9 medium condition after 7 to 14 days in presence of tylo-xapol by broth microdilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,CCCCCCCCCCCCCC(=O)NS(=O)(=O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,,,CHEMBL4765357,Eur J Med Chem,2020.0,,CHEMBL4793406,,CHEMBL4793406,,0,http://www.openphacts.org/units/Nanomolar,3567674,=,1,1,=,,MIC,nM,,12500.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,uM,UO_0000065,,12.5,multidrug-resistant Mycobacterium tuberculosis,mdr,"isoniazid, rifampicin, ethambutol, pyrazinamide, streptomycin, kanamycin, para-aminosalicylic acid, prothionamide",False,False,False,MDR,"('ethambutol', 'isoniazid', 'kanamycin', 'para-aminosalicylic acid', 'prothionamide', 'pyrazinamide', 'rifampicin', 'streptomycin')",12.5,12.5,10.764444444444443,6.462633192265966,-1.0969100130080565
39899,,,22974118,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Time_Lower', 'standard_units': 'day', 'standard_value': '7.0', 'text_value': None, 'type': 'Time_Lower', 'units': 'day', 'value': '7.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Time_Upper', 'standard_units': 'day', 'standard_value': '14.0', 'text_value': None, 'type': 'Time_Upper', 'units': 'day', 'value': '14.0'}]",CHEMBL4771270,Antimycobacterial activity against isoniazid/rifampicin/ethambutol/pyrazinamide/streptomycin/kanamycin/para-aminosalicylic acid/prothionamide multidrug-resistant Mycobacterium tuberculosis assessed as inhibition of bacterial growth under 7H9 medium condition after 7 to 14 days in presence of tylo-xapol by broth microdilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,C=CCCCCCCCCC(=O)NS(=O)(=O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,,,CHEMBL4765357,Eur J Med Chem,2020.0,,CHEMBL4783693,,CHEMBL4783693,,0,http://www.openphacts.org/units/Nanomolar,3567679,=,1,1,=,,MIC,nM,,6250.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,uM,UO_0000065,,6.25,multidrug-resistant Mycobacterium tuberculosis,mdr,"isoniazid, rifampicin, ethambutol, pyrazinamide, streptomycin, kanamycin, para-aminosalicylic acid, prothionamide",False,False,False,MDR,"('ethambutol', 'isoniazid', 'kanamycin', 'para-aminosalicylic acid', 'prothionamide', 'pyrazinamide', 'rifampicin', 'streptomycin')",6.25,6.25,81.25222222222222,204.50158543259377,-0.7958800173440752
39900,,,22974119,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Time_Lower', 'standard_units': 'day', 'standard_value': '7.0', 'text_value': None, 'type': 'Time_Lower', 'units': 'day', 'value': '7.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Time_Upper', 'standard_units': 'day', 'standard_value': '14.0', 'text_value': None, 'type': 'Time_Upper', 'units': 'day', 'value': '14.0'}]",CHEMBL4771270,Antimycobacterial activity against isoniazid/rifampicin/ethambutol/pyrazinamide/streptomycin/kanamycin/para-aminosalicylic acid/prothionamide multidrug-resistant Mycobacterium tuberculosis assessed as inhibition of bacterial growth under 7H9 medium condition after 7 to 14 days in presence of tylo-xapol by broth microdilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,[N-]=[N+]=NCCCCCCCCCCCC(=O)NS(=O)(=O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,,,CHEMBL4765357,Eur J Med Chem,2020.0,,CHEMBL4799593,,CHEMBL4799593,,0,http://www.openphacts.org/units/Nanomolar,3567685,=,1,1,=,,MIC,nM,,6250.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773,,,MIC,uM,UO_0000065,,6.25,multidrug-resistant Mycobacterium tuberculosis,mdr,"isoniazid, rifampicin, ethambutol, pyrazinamide, streptomycin, kanamycin, para-aminosalicylic acid, prothionamide",False,False,False,MDR,"('ethambutol', 'isoniazid', 'kanamycin', 'para-aminosalicylic acid', 'prothionamide', 'pyrazinamide', 'rifampicin', 'streptomycin')",6.25,12.5,150.34888888888887,269.52657746706745,-1.0969100130080565
